name,last_update,url,path
"Nemendur ofan grunnskóla eftir skólastigi, skólum, lögheimili og kyni 1997-2022",2023-09-12T09:00:27Z,http://px.hagstofa.is/pxis/api/v1/is/Samfelag/skolamal/0_yfirlit/yfirlit/SKO00003a.px,Samfelag - Dómsmál - Félagsmál - Heilbrigðismál - Laun og tekjur - Lífskjör - Menning - Miðlun - Menntun - Yfirlit
"Nemendur ofan grunnskóla eftir skólum, lögheimili, kennsluformi og kyni 1997-2022",2023-09-12T09:00:27Z,http://px.hagstofa.is/pxis/api/v1/is/Samfelag/skolamal/0_yfirlit/yfirlit/SKO00003b.px,Samfelag - Dómsmál - Félagsmál - Heilbrigðismál - Laun og tekjur - Lífskjör - Menning - Miðlun - Menntun - Yfirlit
"Nemendur ofan grunnskóla eftir skólastigi, ríkisfangi, námssviðum og kyni 1997-2022",2023-09-12T09:00:27Z,http://px.hagstofa.is/pxis/api/v1/is/Samfelag/skolamal/0_yfirlit/yfirlit/SKO00004.px,Samfelag - Dómsmál - Félagsmál - Heilbrigðismál - Laun og tekjur - Lífskjör - Menning - Miðlun - Menntun - Yfirlit
"Nemendur ofan grunnskóla eftir skólastigi, lögheimili, aldri, kyni og formi 1997-2022",2023-09-12T09:00:27Z,http://px.hagstofa.is/pxis/api/v1/is/Samfelag/skolamal/0_yfirlit/yfirlit/SKO00005.px,Samfelag - Dómsmál - Félagsmál - Heilbrigðismál - Laun og tekjur - Lífskjör - Menning - Miðlun - Menntun - Yfirlit
"Nemendur ofan grunnskóla eftir skólastigi, lögheimili, aldri og kyni 1997-2022",2023-09-12T09:00:27Z,http://px.hagstofa.is/pxis/api/v1/is/Samfelag/skolamal/0_yfirlit/yfirlit/SKO00005a.px,Samfelag - Dómsmál - Félagsmál - Heilbrigðismál - Laun og tekjur - Lífskjör - Menning - Miðlun - Menntun - Yfirlit
"Nemendur ofan grunnskóla eftir lögheimili, aldri, kennsluformi og kyni 1997-2022",2023-09-12T09:00:27Z,http://px.hagstofa.is/pxis/api/v1/is/Samfelag/skolamal/0_yfirlit/yfirlit/SKO00005b.px,Samfelag - Dómsmál - Félagsmál - Heilbrigðismál - Laun og tekjur - Lífskjör - Menning - Miðlun - Menntun - Yfirlit
"Nemendur ofan grunnskóla, rekstrarform skóla, skólastig og kyn 1997-2022",2023-09-12T09:00:27Z,http://px.hagstofa.is/pxis/api/v1/is/Samfelag/skolamal/0_yfirlit/yfirlit/SKO00006.px,Samfelag - Dómsmál - Félagsmál - Heilbrigðismál - Laun og tekjur - Lífskjör - Menning - Miðlun - Menntun - Yfirlit
"Nemendur ofan grunnskóla eftir skólastigi, aldri, bakgrunni og kyni 1997-2022",2023-09-12T09:00:27Z,http://px.hagstofa.is/pxis/api/v1/is/Samfelag/skolamal/0_yfirlit/yfirlit/SKO00012.px,Samfelag - Dómsmál - Félagsmál - Heilbrigðismál - Laun og tekjur - Lífskjör - Menning - Miðlun - Menntun - Yfirlit
"Nemendur ofan grunnskóla eftir skólastigi, lögheimili, bakgrunni og kyni 1997-2022",2023-09-12T09:00:27Z,http://px.hagstofa.is/pxis/api/v1/is/Samfelag/skolamal/0_yfirlit/yfirlit/SKO00013.px,Samfelag - Dómsmál - Félagsmál - Heilbrigðismál - Laun og tekjur - Lífskjör - Menning - Miðlun - Menntun - Yfirlit
"Nemendur eftir skólastigi, tegund náms, almennu sviði og kyni 1997-2022",2023-09-12T09:00:27Z,http://px.hagstofa.is/pxis/api/v1/is/Samfelag/skolamal/4_haskolastig/0_hsNemendur/SKO04103.px,Samfelag - Dómsmál - Félagsmál - Heilbrigðismál - Laun og tekjur - Lífskjör - Menning - Miðlun - Menntun - Yfirlit - Leikskólastig - Grunnskólastig - Framhaldsskóla- og viðbótarstig - Háskóla- og doktorsstig - Nemendur
"Nemendur eftir skólastigi, tegund náms, afmörkuðu sviði og kyni 1997-2022",2023-09-12T09:00:27Z,http://px.hagstofa.is/pxis/api/v1/is/Samfelag/skolamal/4_haskolastig/0_hsNemendur/SKO04104.px,Samfelag - Dómsmál - Félagsmál - Heilbrigðismál - Laun og tekjur - Lífskjör - Menning - Miðlun - Menntun - Yfirlit - Leikskólastig - Grunnskólastig - Framhaldsskóla- og viðbótarstig - Háskóla- og doktorsstig - Nemendur
"Nemendur eftir skólastigi, tegund náms, einstöku sviði og kyni 1997-2022",2023-09-12T09:00:27Z,http://px.hagstofa.is/pxis/api/v1/is/Samfelag/skolamal/4_haskolastig/0_hsNemendur/SKO04105.px,Samfelag - Dómsmál - Félagsmál - Heilbrigðismál - Laun og tekjur - Lífskjör - Menning - Miðlun - Menntun - Yfirlit - Leikskólastig - Grunnskólastig - Framhaldsskóla- og viðbótarstig - Háskóla- og doktorsstig - Nemendur
"Nemendur eftir skólastigi, tegund náms, námsbraut og kyni 1997-2022",2023-09-12T09:00:27Z,http://px.hagstofa.is/pxis/api/v1/is/Samfelag/skolamal/4_haskolastig/0_hsNemendur/SKO04105b.px,Samfelag - Dómsmál - Félagsmál - Heilbrigðismál - Laun og tekjur - Lífskjör - Menning - Miðlun - Menntun - Yfirlit - Leikskólastig - Grunnskólastig - Framhaldsskóla- og viðbótarstig - Háskóla- og doktorsstig - Nemendur
"Nemendur eftir skólastigi, almennu sviði náms, aldri og kyni 1997-2022",2023-09-12T09:00:27Z,http://px.hagstofa.is/pxis/api/v1/is/Samfelag/skolamal/4_haskolastig/0_hsNemendur/SKO04106.px,Samfelag - Dómsmál - Félagsmál - Heilbrigðismál - Laun og tekjur - Lífskjör - Menning - Miðlun - Menntun - Yfirlit - Leikskólastig - Grunnskólastig - Framhaldsskóla- og viðbótarstig - Háskóla- og doktorsstig - Nemendur
"Nemendur eftir skólastigi, tegund náms, aldri og kyni 1997-2022",2023-09-12T09:00:27Z,http://px.hagstofa.is/pxis/api/v1/is/Samfelag/skolamal/3_framhaldsskolastig/0_fsNemendur/SKO03107b.px,Samfelag - Dómsmál - Félagsmál - Heilbrigðismál - Laun og tekjur - Lífskjör - Menning - Miðlun - Menntun - Yfirlit - Leikskólastig - Grunnskólastig - Framhaldsskóla- og viðbótarstig - Nemendur
Flokkun náms á framhaldsskólastigi og viðbótarstigi samkvæmt ÍSNÁM2008 1997-2022,2023-09-12T09:00:27Z,http://px.hagstofa.is/pxis/api/v1/is/Samfelag/skolamal/3_framhaldsskolastig/0_fsNemendur/SKO03107c.px,Samfelag - Dómsmál - Félagsmál - Heilbrigðismál - Laun og tekjur - Lífskjör - Menning - Miðlun - Menntun - Yfirlit - Leikskólastig - Grunnskólastig - Framhaldsskóla- og viðbótarstig - Nemendur
"Skólasókn á framhaldsskólastigi eftir kyni, aldri og landsvæðum 1999-2022",2023-09-12T09:00:27Z,http://px.hagstofa.is/pxis/api/v1/is/Samfelag/skolamal/3_framhaldsskolastig/0_fsNemendur/SKO03108.px,Samfelag - Dómsmál - Félagsmál - Heilbrigðismál - Laun og tekjur - Lífskjör - Menning - Miðlun - Menntun - Yfirlit - Leikskólastig - Grunnskólastig - Framhaldsskóla- og viðbótarstig - Nemendur
Flokkun náms á háskólastigi og doktorsstigi samkvæmt ÍSNÁM2008 1997-2022,2023-09-12T09:00:27Z,http://px.hagstofa.is/pxis/api/v1/is/Samfelag/skolamal/4_haskolastig/0_hsNemendur/SKO04106a.px,Samfelag - Dómsmál - Félagsmál - Heilbrigðismál - Laun og tekjur - Lífskjör - Menning - Miðlun - Menntun - Yfirlit - Leikskólastig - Grunnskólastig - Framhaldsskóla- og viðbótarstig - Háskóla- og doktorsstig - Nemendur
"Nemendur í námi erlendis eftir löndum, almennum sviðum náms og kyni 1997-2022",2023-09-12T09:00:27Z,http://px.hagstofa.is/pxis/api/v1/is/Samfelag/skolamal/4_haskolastig/0_hsNemendur/SKO04107.px,Samfelag - Dómsmál - Félagsmál - Heilbrigðismál - Laun og tekjur - Lífskjör - Menning - Miðlun - Menntun - Yfirlit - Leikskólastig - Grunnskólastig - Framhaldsskóla- og viðbótarstig - Háskóla- og doktorsstig - Nemendur
"Skólasókn á háskólastigi eftir kyni, aldri og lögheimili 1999-2022",2023-09-12T09:00:27Z,http://px.hagstofa.is/pxis/api/v1/is/Samfelag/skolamal/4_haskolastig/0_hsNemendur/SKO04108.px,Samfelag - Dómsmál - Félagsmál - Heilbrigðismál - Laun og tekjur - Lífskjör - Menning - Miðlun - Menntun - Yfirlit - Leikskólastig - Grunnskólastig - Framhaldsskóla- og viðbótarstig - Háskóla- og doktorsstig - Nemendur
"Manntal: Mannfjöldi eftir kyni, aldri og sveitarfélagi 1981 ",2023-09-12T09:00:26Z,http://px.hagstofa.is/pxis/api/v1/is/Ibuar/manntal/1981/1_einstaklingar/CEN0001.px,Ibuar - Búferlaflutningar - Fæddir og dánir - Fjölskyldan - Kosningar - Mannfjöldaspá - Mannfjöldi - Manntal - Yfirlit - Manntal 1981 - Einstaklingar
"Manntal: Mannfjöldi eftir kyni, aldri og talningarsvæði 1981 ",2023-09-12T09:00:26Z,http://px.hagstofa.is/pxis/api/v1/is/Ibuar/manntal/1981/1_einstaklingar/CEN0002.px,Ibuar - Búferlaflutningar - Fæddir og dánir - Fjölskyldan - Kosningar - Mannfjöldaspá - Mannfjöldi - Manntal - Yfirlit - Manntal 1981 - Einstaklingar
"Manntal: Mannfjöldi eftir kyni, aldri og þéttbýlisstað 1981 ",2023-09-12T09:00:26Z,http://px.hagstofa.is/pxis/api/v1/is/Ibuar/manntal/1981/1_einstaklingar/CEN0003.px,Ibuar - Búferlaflutningar - Fæddir og dánir - Fjölskyldan - Kosningar - Mannfjöldaspá - Mannfjöldi - Manntal - Yfirlit - Manntal 1981 - Einstaklingar
Manntal: Mannfjöldi eftir kyni og byggðarstigi 1981 ,2023-09-12T09:00:26Z,http://px.hagstofa.is/pxis/api/v1/is/Ibuar/manntal/1981/1_einstaklingar/CEN0004.px,Ibuar - Búferlaflutningar - Fæddir og dánir - Fjölskyldan - Kosningar - Mannfjöldaspá - Mannfjöldi - Manntal - Yfirlit - Manntal 1981 - Einstaklingar
"Manntal: Mannfjöldi eftir kyni, ríkisfangi  og landsvæði 1981 ",2023-09-12T09:00:26Z,http://px.hagstofa.is/pxis/api/v1/is/Ibuar/manntal/1981/1_einstaklingar/CEN0005.px,Ibuar - Búferlaflutningar - Fæddir og dánir - Fjölskyldan - Kosningar - Mannfjöldaspá - Mannfjöldi - Manntal - Yfirlit - Manntal 1981 - Einstaklingar
"Manntal: Mannfjöldi eftir kyni, fæðingarlandi  og landsvæði 1981 ",2023-09-12T09:00:26Z,http://px.hagstofa.is/pxis/api/v1/is/Ibuar/manntal/1981/1_einstaklingar/CEN0006.px,Ibuar - Búferlaflutningar - Fæddir og dánir - Fjölskyldan - Kosningar - Mannfjöldaspá - Mannfjöldi - Manntal - Yfirlit - Manntal 1981 - Einstaklingar
"Manntal: Mannfjöldi eftir kyni, bakgrunni  og sveitarfélagi 1981 ",2023-09-12T09:00:26Z,http://px.hagstofa.is/pxis/api/v1/is/Ibuar/manntal/1981/1_einstaklingar/CEN0007.px,Ibuar - Búferlaflutningar - Fæddir og dánir - Fjölskyldan - Kosningar - Mannfjöldaspá - Mannfjöldi - Manntal - Yfirlit - Manntal 1981 - Einstaklingar
"Manntal: Mannfjöldi eftir kyni, trúfélagi  og landsvæði 1981 ",2023-09-12T09:00:26Z,http://px.hagstofa.is/pxis/api/v1/is/Ibuar/manntal/1981/1_einstaklingar/CEN0008.px,Ibuar - Búferlaflutningar - Fæddir og dánir - Fjölskyldan - Kosningar - Mannfjöldaspá - Mannfjöldi - Manntal - Yfirlit - Manntal 1981 - Einstaklingar
"Manntal: Mannfjöldi eftir kyni, hjúskaparstétt  og landsvæði 1981 ",2023-09-12T09:00:26Z,http://px.hagstofa.is/pxis/api/v1/is/Ibuar/manntal/1981/1_einstaklingar/CEN0009.px,Ibuar - Búferlaflutningar - Fæddir og dánir - Fjölskyldan - Kosningar - Mannfjöldaspá - Mannfjöldi - Manntal - Yfirlit - Manntal 1981 - Einstaklingar
"Manntal: Mannfjöldi eftir kyni, hjúskaparstöðu  og sveitarfélagi 1981 ",2023-09-12T09:00:26Z,http://px.hagstofa.is/pxis/api/v1/is/Ibuar/manntal/1981/1_einstaklingar/CEN0010.px,Ibuar - Búferlaflutningar - Fæddir og dánir - Fjölskyldan - Kosningar - Mannfjöldaspá - Mannfjöldi - Manntal - Yfirlit - Manntal 1981 - Einstaklingar
"Manntal: Mannfjöldi eftir kyni, stöðu í fjölskyldu  og sveitarfélagi 1981 ",2023-09-12T09:00:26Z,http://px.hagstofa.is/pxis/api/v1/is/Ibuar/manntal/1981/1_einstaklingar/CEN0011.px,Ibuar - Búferlaflutningar - Fæddir og dánir - Fjölskyldan - Kosningar - Mannfjöldaspá - Mannfjöldi - Manntal - Yfirlit - Manntal 1981 - Einstaklingar
"Manntal: Mannfjöldi eftir kyni, stöðu á heimili  og sveitarfélagi 1981 ",2023-09-12T09:00:26Z,http://px.hagstofa.is/pxis/api/v1/is/Ibuar/manntal/1981/1_einstaklingar/CEN0012.px,Ibuar - Búferlaflutningar - Fæddir og dánir - Fjölskyldan - Kosningar - Mannfjöldaspá - Mannfjöldi - Manntal - Yfirlit - Manntal 1981 - Einstaklingar
"Manntal: Mannfjöldi eftir kyni, venslum við viðmiðunareinstakling á heimilinu og landsvæði 1981 ",2023-09-12T09:00:26Z,http://px.hagstofa.is/pxis/api/v1/is/Ibuar/manntal/1981/1_einstaklingar/CEN0013.px,Ibuar - Búferlaflutningar - Fæddir og dánir - Fjölskyldan - Kosningar - Mannfjöldaspá - Mannfjöldi - Manntal - Yfirlit - Manntal 1981 - Einstaklingar
"Manntal: Mannfjöldi eftir kyni, húsnæðisfyrirkomulagi og landsvæði 1981 ",2023-09-12T09:00:26Z,http://px.hagstofa.is/pxis/api/v1/is/Ibuar/manntal/1981/1_einstaklingar/CEN0014.px,Ibuar - Búferlaflutningar - Fæddir og dánir - Fjölskyldan - Kosningar - Mannfjöldaspá - Mannfjöldi - Manntal - Yfirlit - Manntal 1981 - Einstaklingar
"Manntal: Mannfjöldi eftir kyni, tegund stofnunar  og landsvæði 1981 ",2023-09-12T09:00:26Z,http://px.hagstofa.is/pxis/api/v1/is/Ibuar/manntal/1981/1_einstaklingar/CEN0015.px,Ibuar - Búferlaflutningar - Fæddir og dánir - Fjölskyldan - Kosningar - Mannfjöldaspá - Mannfjöldi - Manntal - Yfirlit - Manntal 1981 - Einstaklingar
"Manntal: Mannfjöldi eftir kyni, hæstu menntunarstöðu  og sveitarfélagi 1981 ",2023-09-12T09:00:26Z,http://px.hagstofa.is/pxis/api/v1/is/Ibuar/manntal/1981/1_einstaklingar/CEN0016.px,Ibuar - Búferlaflutningar - Fæddir og dánir - Fjölskyldan - Kosningar - Mannfjöldaspá - Mannfjöldi - Manntal - Yfirlit - Manntal 1981 - Einstaklingar
"Manntal: Mannfjöldi eftir kyni, námssviði hæstu menntunarstöðu  og landsvæði 1981 ",2023-09-12T09:00:26Z,http://px.hagstofa.is/pxis/api/v1/is/Ibuar/manntal/1981/1_einstaklingar/CEN0017.px,Ibuar - Búferlaflutningar - Fæddir og dánir - Fjölskyldan - Kosningar - Mannfjöldaspá - Mannfjöldi - Manntal - Yfirlit - Manntal 1981 - Einstaklingar
"Manntal: Mannfjöldi eftir kyni, fyrri búsetu og landsvæði 1961 til 1981",2023-09-12T09:00:26Z,http://px.hagstofa.is/pxis/api/v1/is/Ibuar/manntal/1981/1_einstaklingar/CEN0022.px,Ibuar - Búferlaflutningar - Fæddir og dánir - Fjölskyldan - Kosningar - Mannfjöldaspá - Mannfjöldi - Manntal - Yfirlit - Manntal 1981 - Einstaklingar
"Manntal: Mannfjöldi 16 ára og eldri eftir kyni, fjölda mánuði í námi og landsvæði 1981",2023-09-12T09:00:26Z,http://px.hagstofa.is/pxis/api/v1/is/Ibuar/manntal/1981/1_einstaklingar/CEN0023.px,Ibuar - Búferlaflutningar - Fæddir og dánir - Fjölskyldan - Kosningar - Mannfjöldaspá - Mannfjöldi - Manntal - Yfirlit - Manntal 1981 - Einstaklingar
"Manntal: Mannfjöldi 16 ára og eldri eftir kyni, skólagöngu í mars og nóvember og landsvæði 1981",2023-09-12T09:00:26Z,http://px.hagstofa.is/pxis/api/v1/is/Ibuar/manntal/1981/1_einstaklingar/CEN0024.px,Ibuar - Búferlaflutningar - Fæddir og dánir - Fjölskyldan - Kosningar - Mannfjöldaspá - Mannfjöldi - Manntal - Yfirlit - Manntal 1981 - Einstaklingar
"Manntal: Mannfjöldi 16 ára og eldri eftir hjúskaparstöðu að eigin mati, kyni og landsvæði 1981",2023-09-12T09:00:26Z,http://px.hagstofa.is/pxis/api/v1/is/Ibuar/manntal/1981/1_einstaklingar/CEN0025.px,Ibuar - Búferlaflutningar - Fæddir og dánir - Fjölskyldan - Kosningar - Mannfjöldaspá - Mannfjöldi - Manntal - Yfirlit - Manntal 1981 - Einstaklingar
Manntal: Konur 13 ára og eldri eftir fjölda lifandi fæddra barna og aldursflokki 1981,2023-09-12T09:00:26Z,http://px.hagstofa.is/pxis/api/v1/is/Ibuar/manntal/1981/1_einstaklingar/CEN0026.px,Ibuar - Búferlaflutningar - Fæddir og dánir - Fjölskyldan - Kosningar - Mannfjöldaspá - Mannfjöldi - Manntal - Yfirlit - Manntal 1981 - Einstaklingar
"Manntal: Mannfjöldi 16 ára og eldri eftir kyni, fjölda tíma í heimilisstörfum og landsvæði 1981",2023-09-12T09:00:26Z,http://px.hagstofa.is/pxis/api/v1/is/Ibuar/manntal/1981/1_einstaklingar/CEN0027.px,Ibuar - Búferlaflutningar - Fæddir og dánir - Fjölskyldan - Kosningar - Mannfjöldaspá - Mannfjöldi - Manntal - Yfirlit - Manntal 1981 - Einstaklingar
"Manntal: Mannfjöldi 16 ára og eldri eftir kyni, framfærslu og landsvæði 1980",2023-09-12T09:00:26Z,http://px.hagstofa.is/pxis/api/v1/is/Ibuar/manntal/1981/1_einstaklingar/CEN0028.px,Ibuar - Búferlaflutningar - Fæddir og dánir - Fjölskyldan - Kosningar - Mannfjöldaspá - Mannfjöldi - Manntal - Yfirlit - Manntal 1981 - Einstaklingar
"Manntal: Mannfjöldi 16 ára og eldri eftir kyni, aðild að lífeyrissjóði og landsvæði 1980",2023-09-12T09:00:26Z,http://px.hagstofa.is/pxis/api/v1/is/Ibuar/manntal/1981/1_einstaklingar/CEN0029.px,Ibuar - Búferlaflutningar - Fæddir og dánir - Fjölskyldan - Kosningar - Mannfjöldaspá - Mannfjöldi - Manntal - Yfirlit - Manntal 1981 - Einstaklingar
Manntal: Fjölskyldur eftir tegund fjölskyldu og landsvæði 1981,2023-09-12T09:00:26Z,http://px.hagstofa.is/pxis/api/v1/is/Ibuar/manntal/1981/2_fjolskyldur/CEN0051.px,Ibuar - Búferlaflutningar - Fæddir og dánir - Fjölskyldan - Kosningar - Mannfjöldaspá - Mannfjöldi - Manntal - Yfirlit - Manntal 1981 - Einstaklingar - Fjölskyldur
Manntal: Fjölskyldur eftir stærð fjölskyldu og landsvæði 1981,2023-09-12T09:00:26Z,http://px.hagstofa.is/pxis/api/v1/is/Ibuar/manntal/1981/2_fjolskyldur/CEN0052.px,Ibuar - Búferlaflutningar - Fæddir og dánir - Fjölskyldan - Kosningar - Mannfjöldaspá - Mannfjöldi - Manntal - Yfirlit - Manntal 1981 - Einstaklingar - Fjölskyldur
"Manntal: Mannfjöldi eftir kyni, stöðu á vinnumarkaði  og sveitarfélagi 1981 ",2023-09-12T09:00:26Z,http://px.hagstofa.is/pxis/api/v1/is/Ibuar/manntal/1981/3_vinnumarkadur/CEN0018.px,Ibuar - Búferlaflutningar - Fæddir og dánir - Fjölskyldan - Kosningar - Mannfjöldaspá - Mannfjöldi - Manntal - Yfirlit - Manntal 1981 - Einstaklingar - Fjölskyldur - Vinnumarkaður
"Manntal: Mannfjöldi eftir kyni, atvinnustétt  og sveitarfélagi 1981 ",2023-09-12T09:00:26Z,http://px.hagstofa.is/pxis/api/v1/is/Ibuar/manntal/1981/3_vinnumarkadur/CEN0019.px,Ibuar - Búferlaflutningar - Fæddir og dánir - Fjölskyldan - Kosningar - Mannfjöldaspá - Mannfjöldi - Manntal - Yfirlit - Manntal 1981 - Einstaklingar - Fjölskyldur - Vinnumarkaður
"Manntal: Mannfjöldi eftir kyni, atvinnugrein  og landsvæði 1981 ",2023-09-12T09:00:26Z,http://px.hagstofa.is/pxis/api/v1/is/Ibuar/manntal/1981/3_vinnumarkadur/CEN0020.px,Ibuar - Búferlaflutningar - Fæddir og dánir - Fjölskyldan - Kosningar - Mannfjöldaspá - Mannfjöldi - Manntal - Yfirlit - Manntal 1981 - Einstaklingar - Fjölskyldur - Vinnumarkaður
"Manntal: Mannfjöldi eftir kyni, starfaflokki  og landsvæði 1981 ",2023-09-12T09:00:26Z,http://px.hagstofa.is/pxis/api/v1/is/Ibuar/manntal/1981/3_vinnumarkadur/CEN0021.px,Ibuar - Búferlaflutningar - Fæddir og dánir - Fjölskyldan - Kosningar - Mannfjöldaspá - Mannfjöldi - Manntal - Yfirlit - Manntal 1981 - Einstaklingar - Fjölskyldur - Vinnumarkaður
"Manntal: Mannfjöldi 16 ára og eldri eftir kyni, atvinnuþátttöku og fjölda vinnutíma og landsvæði 24.-30. janúar 1981",2023-09-12T09:00:26Z,http://px.hagstofa.is/pxis/api/v1/is/Ibuar/manntal/1981/3_vinnumarkadur/CEN0030.px,Ibuar - Búferlaflutningar - Fæddir og dánir - Fjölskyldan - Kosningar - Mannfjöldaspá - Mannfjöldi - Manntal - Yfirlit - Manntal 1981 - Einstaklingar - Fjölskyldur - Vinnumarkaður
"Manntal: Starfandi eftir kyni, staðsetningu vinnustaðar og landsvæði 24.  30. janúar 1981",2023-09-12T09:00:26Z,http://px.hagstofa.is/pxis/api/v1/is/Ibuar/manntal/1981/3_vinnumarkadur/CEN0031.px,Ibuar - Búferlaflutningar - Fæddir og dánir - Fjölskyldan - Kosningar - Mannfjöldaspá - Mannfjöldi - Manntal - Yfirlit - Manntal 1981 - Einstaklingar - Fjölskyldur - Vinnumarkaður
Orkunotkun eftir atvinnugreinum og orkugjöfum 2014-2021,2023-09-11T09:00:32Z,http://px.hagstofa.is/pxis/api/v1/is/Umhverfi/4_orkumal/3_orkuflaedireikningar/UMH40100.px,Umhverfi - Náttúrufar - Losun lofttegunda - Efnisflæði - Orkumál - Orkuverð og kostnaður  - Framleiðsla og notkun  - Orkuflæðireikningar (PEFA)
Innflæði og notkun orku eftir orkugjafa og árum fyrir iðnað og heimili í heild 2014-2021,2023-09-11T09:00:32Z,http://px.hagstofa.is/pxis/api/v1/is/Umhverfi/4_orkumal/3_orkuflaedireikningar/UMH40200.px,Umhverfi - Náttúrufar - Losun lofttegunda - Efnisflæði - Orkumál - Orkuverð og kostnaður  - Framleiðsla og notkun  - Orkuflæðireikningar (PEFA)
Innflæði og notkun raforku eftir atvinnugreinum og árum 2014-2021,2023-09-11T09:00:32Z,http://px.hagstofa.is/pxis/api/v1/is/Umhverfi/4_orkumal/3_orkuflaedireikningar/UMH40210.px,Umhverfi - Náttúrufar - Losun lofttegunda - Efnisflæði - Orkumál - Orkuverð og kostnaður  - Framleiðsla og notkun  - Orkuflæðireikningar (PEFA)
Innflæði og notkun hita eftir atvinnugreinum og árum 2014-2021,2023-09-11T09:00:32Z,http://px.hagstofa.is/pxis/api/v1/is/Umhverfi/4_orkumal/3_orkuflaedireikningar/UMH40220.px,Umhverfi - Náttúrufar - Losun lofttegunda - Efnisflæði - Orkumál - Orkuverð og kostnaður  - Framleiðsla og notkun  - Orkuflæðireikningar (PEFA)
Mælikvarðar tengdir orkuflæði 2014-2021,2023-09-11T09:00:32Z,http://px.hagstofa.is/pxis/api/v1/is/Umhverfi/4_orkumal/3_orkuflaedireikningar/UMH40500.px,Umhverfi - Náttúrufar - Losun lofttegunda - Efnisflæði - Orkumál - Orkuverð og kostnaður  - Framleiðsla og notkun  - Orkuflæðireikningar (PEFA)
Framleiðni vinnuafls 2008-2022,2023-09-08T10:34:57Z,http://px.hagstofa.is/pxis/api/v1/is/Efnahagur/vinnumagnogframleidni/framleidnivinnuafls/THJ11011.px,Efnahagur - Fjármál hins opinbera - Þjóðhagsreikningar - Þjóðhagsspá - Utanríkisverslun - Vinnumagn og framleiðni - Framleiðni vinnuafls
"Fjöldi starfandi, starfa og vinnustunda eftir atvinnugreinum og ársfjórðungum 1991-2023",2023-09-08T10:34:57Z,http://px.hagstofa.is/pxis/api/v1/is/Efnahagur/vinnumagnogframleidni/vinnumagn/THJ11001.px,Efnahagur - Fjármál hins opinbera - Þjóðhagsreikningar - Þjóðhagsspá - Utanríkisverslun - Vinnumagn og framleiðni - Framleiðni vinnuafls - Vinnumagn
"Fjöldi starfandi, starfa og  vinnustunda eftir atvinnugreinum 1991-2022",2023-09-08T10:34:57Z,http://px.hagstofa.is/pxis/api/v1/is/Efnahagur/vinnumagnogframleidni/vinnumagn/THJ11002.px,Efnahagur - Fjármál hins opinbera - Þjóðhagsreikningar - Þjóðhagsspá - Utanríkisverslun - Vinnumagn og framleiðni - Framleiðni vinnuafls - Vinnumagn
"Verð á nokkrum vörutegundum og þjónustu, ítarlegri sundurliðun 1996-2016",2023-09-08T09:23:21Z,http://px.hagstofa.is/pxis/api/v1/is/Sogulegar/sogul_verdlagoglaun/SOG06021.px,Sogulegar - Byggingariðnaður - Fæddir og dánir - Ferðaþjónusta - Fjármál hins opinbera - Giftingar og skilnaðir - Kosningar - Landbúnaður - Mannfjöldi - Menning og miðlun - Menntun - Peningamál - Samgöngur og fjarskipti - Sjávarútvegur - Þjóðhagsreikningar - Umhverfi - Utanríkisverslun - Verðlag og laun
"Vísitala heildarlauna eftir atvinnugrein og launþegahópi, ársfjórðungsleg frá 2008",2023-09-08T09:00:25Z,http://px.hagstofa.is/pxis/api/v1/is/Samfelag/launogtekjur/2_lvt/2_arsfjordungstolur/LAU04109.px,Samfelag - Dómsmál - Félagsmál - Heilbrigðismál - Laun og tekjur - Laun - Vísitölur launa - Mánaðartölur - Ársfjórðungstölur
"Vísitala heildarlaun eftir atvinnugrein og geira, ársmeðaltöl frá 2008",2023-09-08T09:00:25Z,http://px.hagstofa.is/pxis/api/v1/is/Samfelag/launogtekjur/2_lvt/3_arstolur/LAU04209.px,Samfelag - Dómsmál - Félagsmál - Heilbrigðismál - Laun og tekjur - Laun - Vísitölur launa - Mánaðartölur - Ársfjórðungstölur - Árstölur
Skipting landsframleiðslu eftir framleiðsluþáttum 1973-2022,2023-09-07T09:00:43Z,http://px.hagstofa.is/pxis/api/v1/is/Efnahagur/thjodhagsreikningar/landsframl/1_landsframleidsla/THJ01501.px,Efnahagur - Fjármál hins opinbera - Þjóðhagsreikningar - Efnahagslegar skammtímatölur - Einkaneysla - Ferðaþjónustureikningar - Fjármálareikningar - Fjármunamyndun og fjármunaeign - Framleiðsluuppgjör - Landsframleiðsla
Hlutur atvinnugreina í landsframleiðslu 1997-2022,2023-09-06T10:14:57Z,http://px.hagstofa.is/pxis/api/v1/is/Efnahagur/thjodhagsreikningar/framluppgj_ISAT2008/THJ08401.px,Efnahagur - Fjármál hins opinbera - Þjóðhagsreikningar - Efnahagslegar skammtímatölur - Einkaneysla - Ferðaþjónustureikningar - Fjármálareikningar - Fjármunamyndun og fjármunaeign - Framleiðsluuppgjör
